,id,Constituency,Country/Region,Country,Con Vote,Liberal Vote,Labour Vote,Brexit Vote,Green Vote,SNP Vote,PC Vote,DUP Vote,Sinn Fein Vote,SDLP Vote,UUP Vote,Alliance Vote,Other Vote,Total votes
506,E14000956,"SOUTHAMPTON, TEST",South East,England,0.3565586522647464,0.4946437302751478,0.0766546650664533,0.03536027025825666,0.03184869093656932,,,,,,,,0.00493399119882651,44994
507,N06000014,SOUTH ANTRIM,Northern Ireland,Northern Ireland,,,,,,,,0.35251547447293713,0.1137199236747801,0.05324149485735561,0.2899427560850747,0.19058035090985248,,42974
508,E14000933,SOUTH BASILDON AND EAST THURROCK,East,England,0.6616994502947215,0.22189107446409254,0.043203744177318586,,,,,,,,,,0.07320573106386737,45297
509,E14000934,SOUTH CAMBRIDGESHIRE,East,England,0.4634015150383242,0.11658623317246634,0.4200122517892095,,,,,,,,,,,66929
510,E14000935,SOUTH DERBYSHIRE,East Midlands,England,0.6276015810869036,0.26539405406418015,0.07350930106217568,,0.0334950637867406,,,,,,,,,53381
511,E14000936,SOUTH DORSET,South West,England,0.5880371342394923,0.25208586313604137,0.10638881272278586,,0.04398918876571742,,,,,,,,0.009499001135963022,51058
512,N06000015,SOUTH DOWN,Northern Ireland,Northern Ireland,,,,,,,,0.1531087978778988,0.32428358988786626,0.2917286282705679,0.06645633214099111,0.13898155218841687,0.025441099634259074,49762
513,E14000937,SOUTH EAST CAMBRIDGESHIRE,East,England,0.49991457637648523,0.16295721053040305,0.32145686107012506,,,,,,,,,,0.01567135202298672,64385
514,E14000938,SOUTH EAST CORNWALL,South West,England,0.5928058894790793,0.20195694716242663,0.16121517099990681,,0.027825924890504148,,,,,,,,0.016196067468083122,53655
515,E14000957,SOUTHEND WEST,East,England,0.5921095042654232,0.28141049057739004,0.11414573350237446,,,,,,,,,,0.0123342716548123,46537
516,E14000939,SOUTH HOLLAND AND THE DEEPINGS,East Midlands,England,0.7592264991154761,0.13217023526301877,0.06557677057280546,,0.03279855222757681,,,,,,,,0.010227942821122837,49179
517,E14000940,SOUTH LEICESTERSHIRE,East Midlands,England,0.6401886234317632,0.22250256660112408,0.09486853782039012,,0.04244027214672258,,,,,,,,,57469
518,E14000941,SOUTH NORFOLK,East,England,0.580276550797004,0.2397893860828372,0.13993982459509635,,0.03999423852506242,,,,,,,,,62484
519,E14000942,SOUTH NORTHAMPTONSHIRE,East Midlands,England,0.6240658815089376,0.20915286662282537,0.1179380642075686,,0.03936748968733186,,,,,,,,0.009475697973336522,66908
520,E14000958,SOUTHPORT,North West,England,0.47559153175591534,0.3895184723951847,0.13488999584889996,,,,,,,,,,,48180
521,E14000943,SOUTH RIBBLE,North West,England,0.558307303287223,0.35008552729436265,0.06916555109326193,,0.02244161832515246,,,,,,,,,53784
522,E14000944,SOUTH SHIELDS,North East,England,0.20294599018003273,0.455968533868328,0.039966210865318624,0.17015997043450715,0.03439628319518505,,,,,,,,0.09656301145662848,37882
523,E14000945,SOUTH STAFFORDSHIRE,West Midlands,England,0.7303269673032696,0.1653834616538346,0.0655934406559344,,0.038696130386961305,,,,,,,,,50005
524,E14000946,SOUTH SUFFOLK,East,England,0.6219970461216325,0.19392772345715942,0.1252967899942044,,0.058778440427003684,,,,,,,,,53489
525,E14000947,SOUTH SWINDON,South West,England,0.5229180625073897,0.3923659007606511,0.08471603673195917,,,,,,,,,,,50746
526,E14000948,SOUTH THANET,South East,England,0.5612450007252834,0.34185713989680255,0.056509936382286505,,0.04038792299562758,,,,,,,,,48257
527,E14000949,SOUTH WEST BEDFORDSHIRE,East,England,0.6042733599714859,0.25566998705610894,0.10195659106683926,,0.03810006190556587,,,,,,,,,53307
528,E14000950,SOUTH WEST DEVON,South West,England,0.6237187775216895,0.22215976165045814,0.11630783068188207,,0.037813630145970355,,,,,,,,,53367
529,E14000951,SOUTH WEST HERTFORDSHIRE,East,England,0.49561209981860077,0.11812194603781602,0.10215554575019202,,0.023957771567714205,,,,,,,,0.26015263682567696,61191
530,E14000952,SOUTH WEST NORFOLK,East,England,0.6899117864221039,0.1809349862044845,0.08094664438658532,,0.03196284925970544,,,,,,,,0.016243733727120818,51466
531,E14000953,SOUTH WEST SURREY,South East,England,0.5334935366257872,0.07913490222074909,0.3873715611534637,,,,,,,,,,,60340
532,E14000954,SOUTH WEST WILTSHIRE,South West,England,0.6018398761271518,0.2078149193915657,0.14600601147645506,,0.044339193004827394,,,,,,,,,54895
533,E14000959,SPELTHORNE,South East,England,0.5885881640072712,0.2170874570793779,0.15146435063623512,,0.042860028277115735,,,,,,,,,49510
534,E14000965,STAFFORD,West Midlands,England,0.5863653248352851,0.3052845607929774,0.062073549825021015,,0.046276564546716456,,,,,,,,,51149
535,E14000966,STAFFORDSHIRE MOORLANDS,West Midlands,England,0.6457760674363203,0.26947040498442365,0.056555799890049475,,0.028197727689206524,,,,,,,,,43656
536,E14000960,ST ALBANS,East,England,0.3919165263285821,0.08680706262261498,0.5011718953454053,,0.01743085817462109,,,,,,,,0.002673657528776541,57599
537,E14000967,STALYBRIDGE AND HYDE,North West,England,0.37950811933534745,0.44904172960725075,0.04312216767371601,0.08475736404833836,0.03330343655589124,,,,,,,,0.010267182779456194,42368
538,E14000961,ST AUSTELL AND NEWQUAY,South West,England,0.5606891853126793,0.2643968732071142,0.10508103843947217,,0.028847532989099253,,,,,,,,0.04098537005163511,55776
539,E14000968,STEVENAGE,East,England,0.5311746324685946,0.35161378268984755,0.08665562150032506,,0.030555963341232725,,,,,,,,,47683
540,E14000962,ST HELENS NORTH,North West,England,0.2662055045099977,0.5229074241500389,0.05609638148903513,0.11345430079266626,0.04133638905826202,,,,,,,,,47561
541,E14000963,ST HELENS SOUTH AND WHISTON,North West,England,0.20541410768588636,0.5854749269572477,0.05736092063681355,0.10639397372448473,0.045356070995567745,,,,,,,,,50313
542,S14000057,STIRLING,Scotland,Scotland,0.33525275560623335,0.08124287343215507,0.054484986697073357,,0.01790193842645382,0.5111174458380844,,,,,,,,52620
543,E14000964,ST IVES,South West,England,0.4933577110847451,0.06910703518565343,0.4101102833913602,,0.018750121564584832,,,,,,,,0.008674848773656468,51413
544,E14000969,STOCKPORT,North West,England,0.279419872947381,0.5200767110152223,0.12089176555195973,0.045978664748891285,0.033632985736545606,,,,,,,,,41715
545,E14000970,STOCKTON NORTH,North East,England,0.40579745359121394,0.4307512877830693,0.03962970162309262,0.09493148022159588,,,,,,,,,0.028890076781028284,41156
546,E14000971,STOCKTON SOUTH,North East,England,0.5066238458450422,0.4106419473741834,0.042662676544651654,0.04007153023612277,,,,,,,,,,54802
547,E14000972,STOKE-ON-TRENT CENTRAL,West Midlands,England,0.45391331462425943,0.43302151543498596,0.03479887745556595,0.052728406610539444,0.025537885874649204,,,,,,,,,32070
548,E14000973,STOKE-ON-TRENT NORTH,West Midlands,England,0.5225992923705586,0.3659739871430707,0.03159415956545572,0.05915184133153934,0.012657597049882893,,,,,,,,0.0080231225394927,40134
549,E14000974,STOKE-ON-TRENT SOUTH,West Midlands,England,0.621957378042622,0.3373649126350874,0.04067770932229068,,,,,,,,,,,39604
550,E14000975,STONE,West Midlands,England,0.6357362117047529,0.2355797203218105,0.08851794635154385,,0.040166121621892745,,,,,,,,,49843
551,E14000976,STOURBRIDGE,West Midlands,England,0.6026395850204644,0.3056096653461446,0.05522116920921885,,0.022937687408347743,,,,,,,,0.013591893015824377,45689
552,N06000016,STRANGFORD,Northern Ireland,Northern Ireland,0.03937575030012005,,,,0.021075096705348805,,,0.47232226223822865,0.014805922368947578,0.053194611177804454,0.10732292917166866,0.28368680805655594,0.008216619981325864,37485
553,E14000977,STRATFORD-ON-AVON,West Midlands,England,0.6057077459671559,0.11302862955965702,0.2428971079784915,,0.03836651649469554,,,,,,,,,55048
554,E14000978,STREATHAM,London,England,0.1603170951816396,0.5481216711199193,0.23509634951250155,0.011041707217808292,0.045423176968131224,,,,,,,,,56513
555,E14000979,STRETFORD AND URMSTON,North West,England,0.27519124373339726,0.6030918569117383,0.05930053728004474,0.03531268100745002,0.027103681067369725,,,,,,,,,50067
556,E14000980,STROUD,South West,England,0.4790232064310633,0.42077961474290915,,0.01645684817230396,0.07514030031851965,,,,,,,,0.008600030335204005,65930
557,E14000981,SUFFOLK COASTAL,East,England,0.5652397612677506,0.21309254304726624,0.1495335116965082,,0.04652877821225218,,,,,,,,0.025605405776222816,58308
558,E14000982,SUNDERLAND CENTRAL,North East,England,0.35357438586806517,0.42174993099641184,0.06957861808814059,0.11608703652589934,0.027877449627380625,,,,,,,,0.011132578894102494,43476
559,E14000983,SURREY HEATH,South East,England,0.5857742012479967,0.09218467623691479,0.27293961196167354,,0.03839465339107307,,,,,,,,0.01070685716234187,58654
560,E14000984,SUTTON AND CHEAM,London,England,0.49983163982807455,0.1426109691603779,0.3344227226810862,,0.023134668330461308,,,,,,,,,50487
561,E14000985,SUTTON COLDFIELD,West Midlands,England,0.6039942666029623,0.2356808408982322,0.12150979455327282,,0.03881509794553273,,,,,,,,,52325
562,W07000048,SWANSEA EAST,Wales,Wales,0.2809791834182078,0.518329908573811,0.04196074927782245,0.08463623097769439,0.017362041752285656,,0.056731886000178686,,,,,,,33579
563,W07000047,SWANSEA WEST,Wales,Wales,0.2896176388501256,0.5161317331844822,0.08353335193971533,0.055344683226346635,,,0.05537259279933017,,,,,,,35830
564,E14000986,TAMWORTH,West Midlands,England,0.6631492096578079,0.23684210526315788,0.052675004342539515,,0.020301372242487407,,,,,,,,0.027032308494007295,46056
565,E14000987,TATTON,North West,England,0.5774705413850144,0.22239467396409826,0.15749382237016765,,0.04264096228071967,,,,,,,,,48967
566,E14000988,TAUNTON DEANE,South West,England,0.5360488287072631,0.07398051245037893,0.3524704627116251,,,,,,,,,,0.0375001961307329,63733
567,E14000989,TELFORD,West Midlands,England,0.5965207238762406,0.3410391126678342,0.06244016345592528,,,,,,,,,,,42825
568,E14000990,TEWKESBURY,South West,England,0.584363755315669,0.152273470722931,0.21782793588485444,,0.04553483807654563,,,,,,,,,61140
569,E14000991,THE COTSWOLDS,South West,England,0.5800313848568066,0.11622204786190662,0.2496076892899176,,0.05413887799136916,,,,,,,,,61176
570,E14000992,THE WREKIN,West Midlands,England,0.6346696665984864,0.25164655348742077,0.08318674575577828,,0.030497034158314583,,,,,,,,,48890
571,E14000993,THIRSK AND MALTON,Yorkshire and The Humber,England,0.6297094790414929,0.18519827525270374,0.11970735845055488,,0.03999081077260196,,,,,,,,0.025394076482646497,56588
572,E14000994,THORNBURY AND YATE,South West,England,0.5781061577627625,0.08054667610971805,0.3413471661275195,,,,,,,,,,,52243
573,E14000995,THURROCK,East,England,0.5855647081130049,0.343670339393684,0.031811574356921654,,0.01700128510333495,,,,,,,,0.021952093033054544,47467
574,E14000996,TIVERTON AND HONITON,South West,England,0.6021002130407797,0.19549427138375858,0.14773623202992636,,0.038431214667941554,,,,,,,,0.016238068877593815,59613
575,E14000997,TONBRIDGE AND MALLING,South East,England,0.6277564338719015,0.1453607704857639,0.1551321860252969,,0.0717506096170377,,,,,,,,,57003
576,E14000998,TOOTING,London,England,0.2822499273168813,0.5269269577411797,0.14203136490345972,0.007901082550920938,0.0395738203957382,,,,,,,,0.0013168470918201564,58473
577,E14000999,TORBAY,South West,England,0.5922143338753817,0.13013128148177527,0.24023321302502676,,0.02457065799389204,,,,,,,,0.012850513623924167,50426
578,W07000053,TORFAEN,Wales,Wales,0.3175166774262965,0.4181730148482892,0.04925220572412309,0.15445448676565526,0.021842048633527008,,0.03876156660210889,,,,,,,37176
579,E14001000,TORRIDGE AND WEST DEVON,South West,England,0.6011049723756906,0.17227523857358112,0.18268876611418047,,0.034773145822869576,,,,,,,,0.009157877113678218,59730
580,E14001001,TOTNES,South West,England,0.5318117358476103,0.16979034916254648,0.28797286420604806,,,,,,,,,,0.010425050783795178,52182
581,E14001002,TOTTENHAM,London,England,0.11622844459620967,0.7602228103124467,0.06761140515622333,0.011247225542086393,0.039973535939900974,,,,,,,,0.004716578453133003,46856
582,E14001003,TRURO AND FALMOUTH,South West,England,0.46016218955904714,0.3831052542659233,0.12079743199864842,,0.028957594188207467,,,,,,,,0.006977529988173678,59190
583,E14001004,TUNBRIDGE WELLS,South East,England,0.5511253430924062,0.14817932296431838,0.2831473010064044,,,,,,,,,,0.017548032936870996,54650
584,E14001005,TWICKENHAM,London,England,0.3417670495945925,0.0848952761887044,0.5606870998248144,0.01265057439188875,,,,,,,,,,64503
585,E14001006,TYNEMOUTH,North East,England,0.39388585501659706,0.48056537102473496,0.06765535210764893,0.03503230181675411,0.02286112003426491,,,,,,,,,56034
586,N06000017,UPPER BANN,Northern Ireland,Northern Ireland,,,,,,,,0.4096513138175642,0.24559896093515834,0.09237686082525727,0.12382855430112899,0.1285443101208912,,50045
587,E14001007,UXBRIDGE AND SOUTH RUISLIP,London,England,0.5260962500259406,0.37647083238217777,0.06279701994313819,,0.02262020877000021,,,,,,,,0.01201568887874323,48187
588,W07000060,VALE OF CLWYD,Wales,Wales,0.4640851315400532,0.4149893854298229,0.039529196786069386,0.039690430763442884,,,0.04170585548061161,,,,,,,37213
589,W07000078,VALE OF GLAMORGAN,Wales,Wales,0.49820278431587206,0.4332110861751236,,,0.05931724049847647,,,,,,,,0.009268889010527852,54807
590,E14001008,VAUXHALL,London,England,0.16725542754690856,0.5612163385582163,0.21307226669980295,0.011378765554825768,0.04466298617151581,,,,,,,,0.0024142154687305842,56333
591,E14001009,WAKEFIELD,Yorkshire and The Humber,England,0.47267195238412507,0.39809447664734493,0.03935416527861061,0.06051924400915006,,,,,,,,,0.029360161680769315,45027
592,E14001010,WALLASEY,North West,England,0.2490536006194614,0.6431429063064613,0.03964122859846855,0.04381398950357051,0.0243482749720382,,,,,,,,,46492
593,E14001011,WALSALL NORTH,West Midlands,England,0.6383083488346646,0.3110022978444031,0.03381113907429697,,0.016878214246635298,,,,,,,,,36556
594,E14001012,WALSALL SOUTH,West Midlands,England,0.41005839141081185,0.49142964776794124,0.03771896779054436,0.0390845733659823,0.014927481634959503,,,,,,,,0.0067809380297607835,42472
595,E14001013,WALTHAMSTOW,London,England,0.12251991310644461,0.761022033722975,0.059460018620047586,0.015889107272163028,0.03585393607116996,,,,,,,,0.005254991207199752,48335
596,E14001014,WANSBECK,North East,England,0.40262657681009156,0.42272087684218324,0.06267742970697869,0.0775383248167074,0.030042706559036264,,,,,,,,0.004394085265002839,40509
597,E14001015,WANTAGE,South East,England,0.5074211364685216,0.151563872389204,0.319056763878344,,,,,,,,,,0.021958227263930447,67173
598,E14001016,WARLEY,West Midlands,England,0.2790085662880314,0.5881199817395741,0.04264346518434974,0.06630145814871506,0.023926528639329734,,,,,,,,,37239
599,E14001017,WARRINGTON NORTH,North West,England,0.4093256476739452,0.4416611309919215,0.06580667280947994,0.05627102663552403,0.026935521889129364,,,,,,,,,46667
600,E14001018,WARRINGTON SOUTH,North West,England,0.45537084605567135,0.4228985928690286,0.0926024653063862,0.026413996995104928,,,,,,,,,0.002714098773808947,61899
601,E14001019,WARWICK AND LEAMINGTON,West Midlands,England,0.4230052578175445,0.43756111059865327,0.09215017064846416,0.014887925468130246,0.02833686929250069,,,,,,,,0.0040586661747071305,54205
602,E14001020,WASHINGTON AND SUNDERLAND WEST,North East,England,0.32570042385306425,0.4249460187135127,0.055207528056940264,0.14498973689121106,0.026790712552981634,,,,,,,,0.02236557993229014,37513
603,E14001021,WATFORD,East,England,0.4550245414621545,0.3786790665633342,0.16056143976577972,,,,,,,,,,0.005734952208731594,58065
604,E14001022,WAVENEY,East,England,0.6215259441804064,0.269436132136361,0.05091044221479004,,0.05333568033796867,,,,,,,,0.004791801130473899,51129
605,E14001023,WEALDEN,South East,England,0.6081895348646297,0.15395603132644853,0.18697358267522615,,0.050880851133695636,,,,,,,,,60907
606,E14001024,WEAVER VALE,North West,England,0.43795476505038156,0.4490367361426064,0.065072072249719,0.02721195748624613,0.020724469071046872,,,,,,,,,50713
607,E14001025,WELLINGBOROUGH,East Midlands,England,0.6217517770115385,0.26461579951071984,0.07855450465201394,,0.03507791882572766,,,,,,,,,51913
608,E14001026,WELLS,South West,England,0.5409229570974232,0.06983838514960732,0.3788050885960927,,,,,,,,,,0.010433569156876744,61628
609,E14001027,WELWYN HATFIELD,East,England,0.5262713004053561,0.31581272933356386,0.12683226711236625,,0.03108370314871381,,,,,,,,,52053
610,E14001028,WENTWORTH AND DEARNE,Yorkshire and The Humber,England,0.35077122987703635,0.40286834949587313,0.04102798565825252,0.16890054623769762,,,,,,,,,0.03643188873114036,41557
611,S14000058,WEST ABERDEENSHIRE AND KINCARDINE,Scotland,Scotland,0.4265067016590121,0.04557128128221952,0.11721810853875715,,,0.41070390852001126,,,,,,,,53345
612,E14001029,WEST BROMWICH EAST,West Midlands,England,0.46710215427380125,0.42282140375260596,0.036497567755385686,0.04100069492703266,0.01742876997915219,,,,,,,,0.015149409312022237,35975
613,E14001030,WEST BROMWICH WEST,West Midlands,England,0.505499289010128,0.3952523288545808,0.02655329522040686,0.05342581038335413,0.019269276531530224,,,,,,,,,34459
614,E14001031,WEST DORSET,South West,England,0.5513171932704144,0.09403364792778006,0.3197866228970045,,0.034862535904800984,,,,,,,,,60925
615,S14000059,WEST DUNBARTONSHIRE,Scotland,Scotland,0.1425786442179885,0.284514842711564,0.04186973859105007,,0.01920691182986265,0.4961453256535224,,,,,,,0.015684536996012407,45140
616,E14001032,WEST HAM,London,England,0.16267441860465115,0.7006810631229236,0.06911960132890366,0.027890365448504983,0.02956810631229236,,,,,,,,0.010066445182724253,60200
617,E14001033,WEST LANCASHIRE,North West,England,0.36310122856654575,0.5213907297343486,0.048610979245390505,0.043199210071587266,0.02369785238212787,,,,,,,,,52663
618,E14001036,WESTMINSTER NORTH,London,England,0.29085782200368204,0.5415860735009671,0.1303395399780942,0.009741092027685208,0.02479550697956235,,,,,,,,0.0026799655100090886,42911
619,E14001037,WESTMORLAND AND LONSDALE,North West,England,0.45266732432842616,0.04350053118834421,0.48935726210350583,0.014474882379723782,,,,,,,,,,52712
620,E14001038,WESTON-SUPER-MARE,South West,England,0.5750890063653037,0.2672348689178984,0.1246988168446794,,0.032977307872118534,,,,,,,,,55614
621,E14001034,WEST SUFFOLK,East,England,0.6579310612982873,0.2070105177207069,0.09108229484612244,,0.04397612613488345,,,,,,,,,51437
622,N06000018,WEST TYRONE,Northern Ireland,Northern Ireland,,,,,0.012649929587723983,,,0.2201233428835041,0.4016898946243869,0.1779730976545428,0.06735298402369737,0.09661049871315495,0.02360025251298985,41186
623,E14001035,WEST WORCESTERSHIRE,West Midlands,England,0.6067964540239875,0.16506170693551192,0.18094907005040847,,0.04719276899009212,,,,,,,,,57530
624,E14001039,WIGAN,North West,England,0.31779228275831445,0.4671639802850673,0.05390524399449403,0.13229874339505351,0.028839749567070735,,,,,,,,,45042
625,E14001040,WIMBLEDON,London,England,0.3842005016312445,0.2365398759122711,0.37235747826578913,,,,,,,,,,0.006902144190695307,53027
626,E14001041,WINCHESTER,South East,England,0.4827644761419596,0.04623875021226015,0.4660383766344031,,,,,,,,,,0.004958397011377144,58890
627,E14001042,WINDSOR,South East,England,0.5860651162790698,0.1515720930232558,0.21250232558139534,,0.033413953488372096,,,,,,,,0.016446511627906977,53750
628,E14001043,WIRRAL SOUTH,North West,England,0.37152961168392773,0.5117229659907686,0.06698509656233495,0.027992743472569866,0.021769582290398878,,,,,,,,,43547
629,E14001044,WIRRAL WEST,North West,England,0.41222796961647795,0.48219861130527986,0.06305046833496435,0.020038212405051492,0.022484738338226385,,,,,,,,,42918
630,E14001045,WITHAM,East,England,0.6662613488975356,0.17821822308690013,0.0928988326848249,,0.0626215953307393,,,,,,,,,49344
631,E14001046,WITNEY,South East,England,0.5522551178533561,0.1430552157246554,0.3046896664219884,,,,,,,,,,,61305
632,E14001047,WOKING,South East,England,0.4893857648738343,0.16365389250421788,0.30830413259914347,,0.027532120807608876,,,,,,,,0.011124089215195506,53937
633,E14001048,WOKINGHAM,South East,England,0.4957336645321548,0.10403729212703841,0.37664725712534475,,0.022291401196832105,,,,,,,,0.0012903850186299338,61997
634,E14001049,WOLVERHAMPTON NORTH EAST,West Midlands,England,0.5169627490446603,0.3979463842945072,0.0280038505294478,0.03949709751757533,0.0175899186138094,,,,,,,,,34281
635,E14001050,WOLVERHAMPTON SOUTH EAST,West Midlands,England,0.4272044972041982,0.46413300242203154,0.030469754507669766,0.06261399994019676,0.015578745925903777,,,,,,,,,33443
636,E14001051,WOLVERHAMPTON SOUTH WEST,West Midlands,England,0.4828860365616492,0.4425077790742902,0.049615908206923375,0.024990276157137302,,,,,,,,,,41136
637,E14001052,WORCESTER,West Midlands,England,0.5079963849267162,0.3752210302958859,0.07202640575268184,,0.03328225077606193,,,,,,,,0.011473928248654171,50898
638,E14001053,WORKINGTON,North West,England,0.4925118392269045,0.3921248106925647,0.036659535084978004,0.04204427991057477,0.014327267482391404,,,,,,,,0.0223322676025866,41599
639,E14001054,WORSLEY AND ECCLES SOUTH,North West,England,0.38533115619477937,0.4573333035095175,0.05614333325877379,0.0721139866240186,0.02907822041291073,,,,,,,,,44707
640,E14001055,WORTHING WEST,South East,England,0.5576599326599326,0.2864148733713951,0.11023276240667546,,0.036744254135558485,,,,,,,,0.008948177426438296,54648
641,W07000044,WREXHAM,Wales,Wales,0.45326851962304665,0.3897172849815102,0.043152809256829294,0.036442800906596684,0.01327090540379339,,0.06414767982822378,,,,,,,33532
642,E14001056,WYCOMBE,South East,England,0.4522974651179779,0.3753378625173497,0.11949375410913872,,0.026554167579808604,,,,,,,,0.026316750675725035,54756
643,E14001057,WYRE AND PRESTON NORTH,North West,England,0.5968747638122591,0.2797974453933943,0.08432847101504043,,0.03266948832287809,,,,,,,,0.006329831456428086,52924
644,E14001058,WYRE FOREST,West Midlands,England,0.6518858408654892,0.22837760329107415,0.08071438460473487,,0.03902217123870177,,,,,,,,,50561
645,E14001059,WYTHENSHAWE AND SALE EAST,North West,England,0.3006993006993007,0.5329654371187917,0.06950557429790656,0.06070287539936102,0.03483098371277285,,,,,,,,0.0012958287718671105,44759
646,E14001060,YEOVIL,South West,England,0.5836652041849477,0.06346608167397907,0.310614242321971,,0.027489031387107662,,,,,,,,0.0147654404319946,59260
647,W07000041,YNYS MON,Wales,Wales,0.3545360035018604,0.3006949004158459,,0.05975049244911359,,,0.2850186036331801,,,,,,,36552
648,E14001061,YORK CENTRAL,Yorkshire and The Humber,England,0.27809312190687807,0.5517018482981517,0.08380971619028381,0.029875770124229876,0.04256135743864256,,,,,,,,0.013958186041813958,49505
649,E14001062,YORK OUTER,Yorkshire and The Humber,England,0.49368529459591304,0.31327804578387264,0.18053372359838835,,,,,,,,,,0.012502936021825934,55347
